1.04, 0.0818622, 1.70025, -0.341095, 0.227016
1.05, 0.0989082, 1.70895, -0.33873, 0.245956
1.06, 0.116041, 1.71761, -0.336176, 0.264737
1.07, 0.13326, 1.72624, -0.333436, 0.283341
1.08, 0.150566, 1.73485, -0.33051, 0.301754
1.09, 0.167957, 1.74343, -0.327401, 0.319959
1.1, 0.185434, 1.75198, -0.324112, 0.337942
1.11, 0.202997, 1.76051, -0.320643, 0.355687
1.12, 0.220644, 1.76902, -0.316999, 0.373179
1.13, 0.238377, 1.77751, -0.313181, 0.390405
1.14, 0.256194, 1.78598, -0.309192, 0.407348
1.15, 0.274097, 1.79443, -0.305035, 0.423995
1.16, 0.292083, 1.80287, -0.300713, 0.440332
1.17, 0.310154, 1.8113, -0.296229, 0.456344
1.18, 0.328309, 1.81972, -0.291587, 0.472019
1.19, 0.346548, 1.82813, -0.28679, 0.487343
1.2, 0.364871, 1.83653, -0.281841, 0.502303
1.21, 0.383279, 1.84492, -0.276745, 0.516886
1.22, 0.40177, 1.85332, -0.271505, 0.53108
1.23, 0.420345, 1.86171, -0.266125, 0.544872
1.24, 0.439004, 1.87009, -0.260609, 0.558252
1.25, 0.457747, 1.87849, -0.254961, 0.571207
1.26, 0.476574, 1.88688, -0.249186, 0.583727
1.27, 0.495485, 1.89527, -0.243288, 0.5958
1.28, 0.514479, 1.90368, -0.237272, 0.607417
1.29, 0.533558, 1.91208, -0.231141, 0.618568
1.3, 0.552721, 1.9205, -0.224902, 0.629243
1.31, 0.571968, 1.92892, -0.218558, 0.639433
1.32, 0.5913, 1.93736, -0.212115, 0.64913
1.33, 0.610715, 1.9458, -0.205577, 0.658324
1.34, 0.630216, 1.95426, -0.19895, 0.66701
1.35, 0.649801, 1.96273, -0.192239, 0.675178
1.36, 0.66947, 1.97121, -0.185448, 0.682823
1.37, 0.689225, 1.97971, -0.178584, 0.689937
1.38, 0.709065, 1.98822, -0.171651, 0.696516
1.39, 0.728989, 1.99675, -0.164656, 0.702554
1.4, 0.749, 2.00529, -0.157602, 0.708045
1.41, 0.769095, 2.01384, -0.150497, 0.712986
1.42, 0.789277, 2.02241, -0.143344, 0.717373
1.43, 0.809544, 2.03099, -0.136151, 0.721202
1.44, 0.829896, 2.03959, -0.128922, 0.72447
1.45, 0.850335, 2.0482, -0.121663, 0.727176
1.46, 0.870861, 2.05683, -0.11438, 0.729317
1.47, 0.891472, 2.06546, -0.107079, 0.730893
1.48, 0.91217, 2.07411, -0.0997645, 0.731902
1.49, 0.932954, 2.08276, -0.0924428, 0.732345
1.5, 0.953825, 2.09143, -0.0851195, 0.732222
1.51, 0.974783, 2.1001, -0.0778002, 0.731534
1.52, 0.995827, 2.10878, -0.0704907, 0.730283
1.53, 1.01696, 2.11745, -0.0631964, 0.72847
1.54, 1.03818, 2.12614, -0.0559231, 0.726098
1.55, 1.05948, 2.13482, -0.0486763, 0.72317
1.56, 1.08087, 2.1435, -0.0414616, 0.71969
1.57, 1.10235, 2.15217, -0.0342844, 0.715662
1.58, 1.12392, 2.16084, -0.0271501, 0.711091
1.59, 1.14557, 2.16949, -0.0200643, 0.705982
1.6, 1.16731, 2.17814, -0.0130323, 0.70034
1.61, 1.18913, 2.18676, -0.00605927, 0.694172
1.62, 1.21104, 2.19537, 0.000849447, 0.687485
1.63, 1.23304, 2.20396, 0.00768872, 0.680285
1.64, 1.25512, 2.21252, 0.0144535, 0.672581
1.65, 1.27729, 2.22106, 0.0211387, 0.66438
1.66, 1.29954, 2.22956, 0.0277395, 0.655691
1.67, 1.32188, 2.23803, 0.0342509, 0.646523
1.68, 1.3443, 2.24647, 0.0406683, 0.636886
1.69, 1.36681, 2.25486, 0.0469871, 0.626788
1.7, 1.3894, 2.2632, 0.0532026, 0.616241
1.71, 1.41207, 2.2715, 0.0593105, 0.605256
1.72, 1.43483, 2.27974, 0.0653063, 0.593842
1.73, 1.45767, 2.28793, 0.0711859, 0.582012
1.74, 1.48059, 2.29606, 0.0769452, 0.569777
1.75, 1.50359, 2.30413, 0.0825802, 0.55715
1.76, 1.52667, 2.31213, 0.0880869, 0.544142
1.77, 1.54983, 2.32007, 0.0934618, 0.530766
1.78, 1.57307, 2.32792, 0.0987011, 0.517036
1.79, 1.59639, 2.3357, 0.103801, 0.502964
1.8, 1.61978, 2.34341, 0.108759, 0.488565
1.81, 1.64326, 2.35102, 0.113572, 0.473851
1.82, 1.6668, 2.35855, 0.118235, 0.458837
1.83, 1.69043, 2.36599, 0.122747, 0.443538
1.84, 1.71412, 2.37333, 0.127105, 0.427966
1.85, 1.73789, 2.38058, 0.131306, 0.412138
1.86, 1.76174, 2.38773, 0.135347, 0.396067
1.87, 1.78565, 2.39477, 0.139226, 0.379769
1.88, 1.80963, 2.40171, 0.142942, 0.363259
1.89, 1.83368, 2.40854, 0.146491, 0.346552
1.9, 1.8578, 2.41525, 0.149872, 0.329663
1.91, 1.88199, 2.42185, 0.153084, 0.312607
1.92, 1.90624, 2.42833, 0.156124, 0.2954
1.93, 1.93055, 2.4347, 0.158991, 0.278058
1.94, 1.95493, 2.44093, 0.161685, 0.260596
1.95, 1.97937, 2.44705, 0.164203, 0.243029
1.96, 2.00387, 2.45303, 0.166545, 0.225374
1.97, 2.02843, 2.45889, 0.16871, 0.207646
1.98, 2.05305, 2.46461, 0.170698, 0.18986
1.99, 2.07772, 2.4702, 0.172507, 0.172033
2, 2.10245, 2.47566, 0.174138, 0.154179
2.01, 2.12724, 2.48097, 0.175591, 0.136315
2.02, 2.15207, 2.48615, 0.176864, 0.118455
2.03, 2.17696, 2.49118, 0.17796, 0.100616
2.04, 2.20189, 2.49607, 0.178877, 0.082812
2.05, 2.22688, 2.50082, 0.179616, 0.0650591
2.06, 2.25191, 2.50542, 0.180178, 0.0473721
2.07, 2.27699, 2.50987, 0.180564, 0.0297662
2.08, 2.30211, 2.51417, 0.180774, 0.0122561
2.09, 2.32727, 2.51832, 0.180809, -0.00514317
2.1, 2.35247, 2.52232, 0.180672, -0.0224172
2.11, 2.37772, 2.52617, 0.180362, -0.0395514
2.12, 2.403, 2.52986, 0.179881, -0.0565315
2.13, 2.42831, 2.5334, 0.179231, -0.0733434
2.14, 2.45366, 2.53679, 0.178415, -0.0899732
2.15, 2.47905, 2.54001, 0.177433, -0.106407
2.16, 2.50446, 2.54308, 0.176287, -0.122632
2.17, 2.52991, 2.54599, 0.174981, -0.138634
2.18, 2.55538, 2.54874, 0.173515, -0.1544
2.19, 2.58088, 2.55134, 0.171894, -0.169918
2.2, 2.60641, 2.55377, 0.170118, -0.185175
2.21, 2.63196, 2.55604, 0.168191, -0.200158
2.22, 2.65753, 2.55815, 0.166116, -0.214856
2.23, 2.68312, 2.5601, 0.163895, -0.229258
2.24, 2.70873, 2.56189, 0.161532, -0.24335
2.25, 2.73436, 2.56352, 0.159029, -0.257123
2.26, 2.76, 2.56499, 0.15639, -0.270565
2.27, 2.78566, 2.56629, 0.153619, -0.283666
2.28, 2.81133, 2.56743, 0.150718, -0.296416
2.29, 2.837, 2.56841, 0.147692, -0.308805
2.3, 2.86269, 2.56922, 0.144543, -0.320823
2.31, 2.88839, 2.56988, 0.141276, -0.332461
2.32, 2.91409, 2.57037, 0.137895, -0.34371
2.33, 2.9398, 2.5707, 0.134404, -0.354563
2.34, 2.9655, 2.57087, 0.130805, -0.36501
2.35, 2.99121, 2.57088, 0.127105, -0.375044
2.36, 3.01692, 2.57073, 0.123306, -0.384658
2.37, 3.04263, 2.57042, 0.119413, -0.393844
2.38, 3.06833, 2.56995, 0.11543, -0.402597
2.39, 3.09403, 2.56933, 0.111363, -0.41091
2.4, 3.11971, 2.56854, 0.107214, -0.418777
2.41, 3.1454, 2.5676, 0.102989, -0.426193
2.42, 3.17107, 2.5665, 0.0986914, -0.433154
2.43, 3.19673, 2.56525, 0.094327, -0.439654
2.44, 3.22237, 2.56385, 0.0898999, -0.445689
2.45, 3.248, 2.56229, 0.0854148, -0.451257
2.46, 3.27362, 2.56058, 0.0808763, -0.456353
2.47, 3.29921, 2.55873, 0.0762893, -0.460975
2.48, 3.32479, 2.55672, 0.0716584, -0.465121
2.49, 3.35035, 2.55457, 0.0669885, -0.468788
2.5, 3.37588, 2.55228, 0.0622842, -0.471976
2.51, 3.40139, 2.54984, 0.0575505, -0.474683
2.52, 3.42688, 2.54726, 0.0527922, -0.476909
2.53, 3.45234, 2.54454, 0.048014, -0.478654
2.54, 3.47777, 2.54169, 0.0432207, -0.479917
2.55, 3.50317, 2.5387, 0.0384172, -0.4807
2.56, 3.52854, 2.53558, 0.0336083, -0.481003
2.57, 3.55388, 2.53233, 0.0287987, -0.480829
2.58, 3.57919, 2.52895, 0.0239933, -0.48018
2.59, 3.60446, 2.52545, 0.0191967, -0.479057
2.6, 3.6297, 2.52183, 0.0144137, -0.477465
2.61, 3.6549, 2.51808, 0.00964899, -0.475405
2.62, 3.68006, 2.51422, 0.00490718, -0.472882
2.63, 3.70518, 2.51025, 0.000192886, -0.4699
2.64, 3.73026, 2.50616, -0.00448931, -0.466464
2.65, 3.7553, 2.50197, -0.00913489, -0.462578
2.66, 3.7803, 2.49767, -0.0137394, -0.458248
2.67, 3.80526, 2.49327, -0.0182984, -0.453479
2.68, 3.83017, 2.48876, -0.0228075, -0.448279
2.69, 3.85503, 2.48417, -0.0272625, -0.442652
2.7, 3.87985, 2.47948, -0.0316592, -0.436607
2.71, 3.90462, 2.4747, -0.0359933, -0.43015
2.72, 3.92934, 2.46984, -0.0402608, -0.423288
2.73, 3.95402, 2.46489, -0.0444577, -0.41603
2.74, 3.97864, 2.45987, -0.0485801, -0.408385
2.75, 4.00321, 2.45476, -0.0526242, -0.40036
2.76, 4.02774, 2.44959, -0.0565861, -0.391964
2.77, 4.05221, 2.44435, -0.0604622, -0.383207
2.78, 4.07662, 2.43904, -0.0642491, -0.374098
2.79, 4.10099, 2.43367, -0.0679431, -0.364646
2.8, 4.1253, 2.42824, -0.0715409, -0.354863
2.81, 4.14955, 2.42275, -0.0750392, -0.344758
2.82, 4.17375, 2.41722, -0.078435, -0.334341
2.83, 4.19789, 2.41163, -0.0817251, -0.323624
2.84, 4.22198, 2.406, -0.0849065, -0.312617
2.85, 4.24601, 2.40033, -0.0879765, -0.301332
2.86, 4.26999, 2.39462, -0.0909323, -0.28978
2.87, 4.29391, 2.38887, -0.0937712, -0.277973
2.88, 4.31777, 2.3831, -0.0964909, -0.265923
2.89, 4.34157, 2.37729, -0.0990889, -0.253641
2.9, 4.36531, 2.37146, -0.101563, -0.24114
2.91, 4.389, 2.36561, -0.103911, -0.228432
2.92, 4.41262, 2.35973, -0.106131, -0.215529
2.93, 4.43619, 2.35385, -0.108221, -0.202444
2.94, 4.4597, 2.34795, -0.110179, -0.18919
2.95, 4.48315, 2.34203, -0.112004, -0.17578
2.96, 4.50654, 2.33612, -0.113694, -0.162225
2.97, 4.52987, 2.33019, -0.115248, -0.14854
2.98, 4.55315, 2.32427, -0.116665, -0.134737
2.99, 4.57636, 2.31835, -0.117943, -0.12083
3, 4.59951, 2.31243, -0.119081, -0.106831
3.01, 4.62261, 2.30652, -0.120079, -0.0927535
3.02, 4.64564, 2.30062, -0.120936, -0.0786108
3.03, 4.66862, 2.29473, -0.121651, -0.0644159
3.04, 4.69154, 2.28886, -0.122224, -0.0501821
3.05, 4.7144, 2.283, -0.122655, -0.0359225
3.06, 4.7372, 2.27717, -0.122943, -0.0216503
3.07, 4.75994, 2.27135, -0.123088, -0.0073785
3.08, 4.78263, 2.26556, -0.12309, 0.00687982
3.09, 4.80525, 2.2598, -0.12295, 0.0211117
3.1, 4.82782, 2.25406, -0.122668, 0.0353041
3.11, 4.85033, 2.24835, -0.122244, 0.0494444
3.12, 4.87279, 2.24268, -0.121679, 0.0635196
3.13, 4.89519, 2.23704, -0.120974, 0.0775172
3.14, 4.91753, 2.23144, -0.120129, 0.0914247
3.15, 4.93982, 2.22588, -0.119146, 0.10523
3.16, 4.96205, 2.22035, -0.118025, 0.11892
3.17, 4.98422, 2.21487, -0.116768, 0.132483
3.18, 5.00634, 2.20943, -0.115376, 0.145907
3.19, 5.02841, 2.20404, -0.11385, 0.15918
3.2, 5.05043, 2.19869, -0.112193, 0.17229
3.21, 5.07239, 2.1934, -0.110405, 0.185227
3.22, 5.09429, 2.18815, -0.108489, 0.197978
3.23, 5.11615, 2.18295, -0.106446, 0.210534
3.24, 5.13795, 2.17781, -0.104279, 0.222881
3.25, 5.15971, 2.17272, -0.101989, 0.235011
3.26, 5.18141, 2.16768, -0.0995796, 0.246913
3.27, 5.20306, 2.1627, -0.0970519, 0.258576
3.28, 5.22466, 2.15778, -0.0944089, 0.269991
3.29, 5.24622, 2.15291, -0.091653, 0.281148
3.3, 5.26772, 2.14811, -0.0887868, 0.292037
3.31, 5.28918, 2.14336, -0.0858131, 0.30265
3.32, 5.31059, 2.13868, -0.0827348, 0.312977
3.33, 5.33195, 2.13405, -0.0795546, 0.323009
3.34, 5.35327, 2.12949, -0.0762756, 0.33274
3.35, 5.37454, 2.12499, -0.0729008, 0.342159
3.36, 5.39577, 2.12055, -0.0694335, 0.351261
3.37, 5.41695, 2.11618, -0.0658767, 0.360037
3.38, 5.43809, 2.11187, -0.0622338, 0.368481
3.39, 5.45919, 2.10763, -0.0585082, 0.376585
3.4, 5.48025, 2.10345, -0.0547033, 0.384343
3.41, 5.50126, 2.09933, -0.0508225, 0.39175
3.42, 5.52223, 2.09528, -0.0468695, 0.398799
3.43, 5.54317, 2.09129, -0.0428478, 0.405485
3.44, 5.56406, 2.08737, -0.038761, 0.411803
3.45, 5.58491, 2.08351, -0.0346129, 0.417748
3.46, 5.60573, 2.07972, -0.0304073, 0.423317
3.47, 5.62651, 2.07599, -0.0261479, 0.428504
3.48, 5.64725, 2.07232, -0.0218385, 0.433308
3.49, 5.66795, 2.06872, -0.017483, 0.437723
3.5, 5.68862, 2.06518, -0.0130853, 0.441748
3.51, 5.70926, 2.06169, -0.00864938, 0.44538
3.52, 5.72986, 2.05827, -0.00417907, 0.448616
3.53, 5.75042, 2.05491, 0.000321624, 0.451456
3.54, 5.77096, 2.05161, 0.00484872, 0.453897
3.55, 5.79146, 2.04836, 0.00939824, 0.45594
3.56, 5.81192, 2.04517, 0.0139662, 0.457582
3.57, 5.83236, 2.04204, 0.0185485, 0.458824
3.58, 5.85276, 2.03896, 0.0231413, 0.459666
3.59, 5.87314, 2.03593, 0.0277405, 0.460109
3.6, 5.89348, 2.03295, 0.0323422, 0.460153
3.61, 5.9138, 2.03003, 0.0369423, 0.4598
3.62, 5.93408, 2.02715, 0.0415369, 0.45905
3.63, 5.95434, 2.02431, 0.046122, 0.457907
3.64, 5.97457, 2.02152, 0.0506937, 0.456373
3.65, 5.99477, 2.01878, 0.0552481, 0.454449
3.66, 6.01495, 2.01607, 0.0597814, 0.452139
3.67, 6.03509, 2.01341, 0.0642896, 0.449447
3.68, 6.05521, 2.01078, 0.0687691, 0.446376
3.69, 6.07531, 2.00818, 0.0732159, 0.44293
3.7, 6.09538, 2.00562, 0.0776264, 0.439114
3.71, 6.11542, 2.00309, 0.081997, 0.434932
3.72, 6.13544, 2.00058, 0.0863239, 0.430389
3.73, 6.15543, 1.99811, 0.0906036, 0.42549
3.74, 6.1754, 1.99565, 0.0948325, 0.420241
3.75, 6.19535, 1.99322, 0.0990072, 0.414649
3.76, 6.21527, 1.99081, 0.103124, 0.408718
3.77, 6.23516, 1.98842, 0.10718, 0.402456
3.78, 6.25503, 1.98604, 0.111172, 0.395869
3.79, 6.27488, 1.98367, 0.115097, 0.388964
3.8, 6.29471, 1.98131, 0.118951, 0.381749
3.81, 6.31451, 1.97896, 0.122731, 0.374231
3.82, 6.33429, 1.97662, 0.126434, 0.366417
3.83, 6.35404, 1.97428, 0.130058, 0.358317
3.84, 6.37377, 1.97194, 0.1336, 0.349937
3.85, 6.39348, 1.96959, 0.137056, 0.341286
3.86, 6.41316, 1.96725, 0.140425, 0.332373
3.87, 6.43283, 1.96489, 0.143703, 0.323207
3.88, 6.45246, 1.96253, 0.146888, 0.313796
3.89, 6.47208, 1.96016, 0.149978, 0.30415
3.9, 6.49167, 1.95777, 0.15297, 0.294278
3.91, 6.51123, 1.95537, 0.155863, 0.28419
3.92, 6.53077, 1.95295, 0.158653, 0.273895
3.93, 6.55029, 1.95051, 0.16134, 0.263403
3.94, 6.56978, 1.94805, 0.163921, 0.252723
3.95, 6.58925, 1.94556, 0.166394, 0.241867
3.96, 6.60869, 1.94305, 0.168757, 0.230844
3.97, 6.62811, 1.9405, 0.17101, 0.219663
3.98, 6.6475, 1.93793, 0.17315, 0.208337
3.99, 6.66687, 1.93532, 0.175176, 0.196874
4, 6.68621, 1.93268, 0.177087, 0.185285
4.01, 6.70552, 1.93001, 0.178882, 0.173582
4.02, 6.72481, 1.92729, 0.180559, 0.161774
4.03, 6.74407, 1.92454, 0.182117, 0.149872
4.04, 6.7633, 1.92174, 0.183556, 0.137887
4.05, 6.7825, 1.9189, 0.184874, 0.125829
4.06, 6.80168, 1.91601, 0.186072, 0.11371
4.07, 6.82082, 1.91308, 0.187148, 0.10154
4.08, 6.83994, 1.9101, 0.188103, 0.0893295
4.09, 6.85903, 1.90707, 0.188935, 0.0770895
4.1, 6.87808, 1.90398, 0.189644, 0.0648306
4.11, 6.89711, 1.90085, 0.190231, 0.0525636
4.12, 6.9161, 1.89766, 0.190696, 0.040299
4.13, 6.93506, 1.89441, 0.191037, 0.0280476
4.14, 6.95399, 1.89111, 0.191257, 0.0158199
4.15, 6.97288, 1.88775, 0.191354, 0.00362632
4.16, 6.99174, 1.88433, 0.191329, -0.00852261
4.17, 7.01057, 1.88085, 0.191184, -0.0206166
4.18, 7.02936, 1.87731, 0.190917, -0.0326452
4.19, 7.04811, 1.8737, 0.190531, -0.0445984
4.2, 7.06683, 1.87004, 0.190026, -0.0564661
4.21, 7.08551, 1.8663, 0.189402, -0.0682382
4.22, 7.10416, 1.8625, 0.188661, -0.0799048
4.23, 7.12276, 1.85864, 0.187804, -0.0914562
4.24, 7.14133, 1.85471, 0.186833, -0.102883
4.25, 7.15986, 1.85071, 0.185747, -0.114175
4.26, 7.17834, 1.84664, 0.18455, -0.125324
4.27, 7.19679, 1.8425, 0.183241, -0.13632
4.28, 7.21519, 1.8383, 0.181824, -0.147153
4.29, 7.23356, 1.83402, 0.180299, -0.157816
4.3, 7.25187, 1.82967, 0.178668, -0.1683
4.31, 7.27015, 1.82525, 0.176933, -0.178595
4.32, 7.28838, 1.82076, 0.175097, -0.188695
4.33, 7.30656, 1.81619, 0.17316, -0.198589
4.34, 7.3247, 1.81155, 0.171126, -0.208271
4.35, 7.3428, 1.80684, 0.168995, -0.217733
4.36, 7.36084, 1.80206, 0.166772, -0.226967
4.37, 7.37884, 1.7972, 0.164457, -0.235965
4.38, 7.39678, 1.79227, 0.162053, -0.244722
4.39, 7.41468, 1.78726, 0.159563, -0.253229
4.4, 7.43253, 1.78218, 0.156989, -0.261481
4.41, 7.45032, 1.77703, 0.154335, -0.26947
4.42, 7.46807, 1.7718, 0.151601, -0.277191
4.43, 7.48576, 1.7665, 0.148792, -0.284638
4.44, 7.5034, 1.76113, 0.145909, -0.291805
4.45, 7.52098, 1.75568, 0.142956, -0.298686
4.46, 7.53851, 1.75016, 0.139936, -0.305277
4.47, 7.55599, 1.74456, 0.136852, -0.311572
4.48, 7.5734, 1.7389, 0.133706, -0.317568
4.49, 7.59076, 1.73316, 0.130502, -0.323259
4.5, 7.60807, 1.72735, 0.127242, -0.328642
4.51, 7.62531, 1.72146, 0.12393, -0.333713
4.52, 7.64249, 1.71551, 0.120569, -0.338468
4.53, 7.65962, 1.70949, 0.117161, -0.342905
4.54, 7.67668, 1.7034, 0.113712, -0.347019
4.55, 7.69369, 1.69724, 0.110222, -0.35081
4.56, 7.71063, 1.69101, 0.106696, -0.354274
4.57, 7.72751, 1.68471, 0.103138, -0.357409
4.58, 7.74432, 1.67835, 0.0995494, -0.360214
4.59, 7.76107, 1.67192, 0.0959346, -0.362687
4.6, 7.77776, 1.66543, 0.0922967, -0.364828
4.61, 7.79438, 1.65888, 0.0886391, -0.366635
4.62, 7.81094, 1.65227, 0.0849652, -0.368107
4.63, 7.82743, 1.64559, 0.0812781, -0.369245
4.64, 7.84385, 1.63886, 0.0775814, -0.37005
4.65, 7.86021, 1.63207, 0.0738782, -0.37052
4.66, 7.87649, 1.62522, 0.0701721, -0.370657
4.67, 7.89271, 1.61832, 0.0664662, -0.370462
4.68, 7.90886, 1.61136, 0.062764, -0.369936
4.69, 7.92494, 1.60436, 0.0590686, -0.369081
4.7, 7.94094, 1.5973, 0.0553834, -0.367898
4.71, 7.95688, 1.59019, 0.0517117, -0.36639
4.72, 7.97275, 1.58304, 0.0480567, -0.36456
4.73, 7.98854, 1.57584, 0.0444216, -0.36241
4.74, 8.00427, 1.5686, 0.0408096, -0.359942
4.75, 8.01991, 1.56132, 0.0372238, -0.357162
4.76, 8.03549, 1.554, 0.0336674, -0.354071
4.77, 8.05099, 1.54664, 0.0301434, -0.350674
4.78, 8.06642, 1.53924, 0.0266549, -0.346975
4.79, 8.08178, 1.53181, 0.0232049, -0.342979
4.8, 8.09706, 1.52435, 0.0197963, -0.33869
4.81, 8.11227, 1.51686, 0.016432, -0.334113
4.82, 8.1274, 1.50934, 0.013115, -0.329253
4.83, 8.14245, 1.5018, 0.0098479, -0.324115
4.84, 8.15743, 1.49423, 0.00663356, -0.318706
4.85, 8.17234, 1.48665, 0.00347466, -0.313031
4.86, 8.18717, 1.47904, 0.000373804, -0.307096
4.87, 8.20192, 1.47142, -0.00266643, -0.300908
4.88, 8.21659, 1.46378, -0.00564354, -0.294473
4.89, 8.23119, 1.45613, -0.00855509, -0.287797
4.9, 8.24572, 1.44847, -0.0113987, -0.280889
4.91, 8.26016, 1.4408, -0.0141721, -0.273754
